name,company,company_review,est_salary,location,description
Software Engineer,Lumeris,2.6 ★,$61k-$100k(Glassdoor est.),"– St. Louis, MO","In order to apply for a position at Lumeris, you must create an account using your email address and a password of your choosing. This account will allow you to receive notifications each step of the way through the job application process. With these updates, you’ll never have to wonder where you are in the process. Additionally, we can easily send pertinent documents to you for your review. Once you create the account, you may apply to any position you feel is a good fit without having to re-enter information. Thank you for your interest in Lumeris.

Position:Software EngineerPosition Summary:This position will be an entry level position on a collaborative team that develops and maintains systems used to administer day to day operations of health plans. In addition, this position will participate in all phases of the development lifecycle from initial requirements gathering and design to coding and testing of our suite of Software-as-a-Service (SaaS) based products.Job Description:

Role and Responsibilities
Responsible developing the rich presentation layer based on technologies such as HTML5, JavaScript, CSS3, MVC, and ASP.NET
Responsible for developing, and consuming Open API’s using REST and OAUTH 2
Responsible for designing and developing the middleware tier using Java frameworks
Responsible for developing the middleware tier using C# and Microsoft .NET Framework
Responsible for developing the data access layer that interfaces with RDBMS such as Microsoft SQL Server and no-SQL databases like MongoDB and Hadoop
The candidate will participate in all phases of the software development lifecycle from requirements gathering and design to coding and testing
Participate with cross functional team members - such as Development Leads, Architects, Quality Engineers and DBAs - in a highly collaborative development environment
Follow industry best practices for software development; be able to introduce and train peer groups on these practices
Experience, Qualifications, and Education
Bachelor's Degree in Computer Science or related field
Requires 1-3 years development experience in an enterprise development environment
Desired understanding of Object Oriented Programming techniques and methodologies in Java or other open source technologies
Desired understanding of relational database design and data access methodologies using Microsoft SQL Server
Desired working experience with the Agile software development methodology
Desired knowledge of software development lifecycles and their utilization in software projects
Desired solid communication and interpersonal skills; with the ability to work constructively in a collaborative team environment
Desired strong problem solving ability, analytical, and design skills
Lumeris is an EEO/AA employer M/F/V/D.

Location:St. Louis, MOTime Type:Full timeStatus:2 - CO"
Entry Level Software Developer,Genesis10,4.2 ★,,"– New York, New York","Genesis10's G10 Associates Program is seeking qualified Entry-Level Software Developers to join our team!

Program Summary:
The G10 Associates program is an innovative training and mentoring program designed to launch the careers of new and recent college graduates. We partner with top organizations across the US to place G10 Associates. All new G10 Associates will complete customized training to prepare them for the diverse challenges they will face in their new role. Once onsite we will work closely with you through mentoring to ensure your professional success.

Position Description:
As a Software Development Consultant with Genesis10, you build skills required in all phases of a project focusing on many industries, methodologies, processes, and technology platforms. Including Java and many more cutting edge technology platforms and tools. From defining system requirements and designing technical solutions, to developing and testing enhancements, Software Developmers turn ideas into reality. You collaborate with client and project teams to turn business requirements into detailed design specifications, and then build or enhance systems to meet their needs. Software Developers are very comfortable with system design and development, and they possess solid communication and documentation skills.

Team Description:
This group supports the technology used by Financial Traders. No Finance experience required, but you must have a least an interest in financial trading.

Experience/Skills: Bachelor Degree in Computer Science or related technical degree
1+ years IT systems exposure (can be in classroom environment)
1+ Years of Java or Object Oriented programming experience
Interest in learning about the financial trading industry
Experience working within a project team
Excellent problem solving skill, very analytically minded
MS Office applications
No third parties please. We are unable to sponsor H1 visas at this time.

Desired Traits: Ability to stay focused while performing heads-down work
Self-starting with a strong work ethic
Able to manage time effectively
Excellent team attitude with strong interpersonal and group communication skills
Professional demeanor
Desire to work in corporate environment and develop consulting skills
Personal accountability

If you think you have what it takes to be the next great G10 Associate APPLY NOW

About Genesis10:
Genesis10 is a leading Business and Technology Consulting company, headquartered in New York, with divisions across the United States including Minnesota, Milwaukee, Charlotte, Kansas City, Dallas, Des Moines, and Cleveland. We support career development through two Junior Talent Programs G10 Associates (College-Hire) Program and Genesis10s Dev10 (Entry-Level Software Developer Training) Program. The G10 Associates program is an innovative training and mentoring program designed to launch the careers of recent college graduates. The Dev10 program takes STEM graduates with the passion and aptitude to be entry level software developers, and provides training and career placement in software development no prior coding experience required. Consultants from both programs work on exciting projects for Fortune 500 companies. To learn more about Genesis10 and our career development opportunities, please visit us at www.genesis10.com/college-graduates & www.genesis10.com/dev10-consultants."
Entry Level Software Engineer,Hughes Network Systems,3.2 ★,$55k-$91k(Glassdoor est.),– MD-Germantown,"EchoStar Corporation (NASDAQ: SATS) headquartered in Englewood, CO, with additional locations world-wide, is a premier global provider of satellite solutions and technology services. Together with its major subsidiaries—EchoStar Satellite Services and Hughes Network Systems— EchoStar offers employees the opportunity to explore the boundaries of what’s possible in the fields of engineering and the business functions transforming this engineering into revenue.

Hughes Network Systems, LLC, an EchoStar Company, (Hughes) is the world's leading provider of satellite broadband for home and office, delivering innovative network technologies, managed services, and solutions for enterprises and governments globally. HughesNet® is the #1 high-speed satellite Internet service in the marketplace, with offerings to suit every budget. To date, Hughes has shipped more than 4 million systems to customers in over 100 countries, representing approximately 50 percent market share.

Hughes has exciting opportunities for entry level Software Engineers for multiple locations in Maryland.

Responsibilities:
Design, develop, deliver and support software for complex commercial communication systems, applications and products.
Develop real-time software for protocols, algorithms and products using C & C++, and learn communications systems & protocols from the inside out.
Develop management and control platforms for networks scaling from very small to very large, using Java/J2EE and the latest web-based frameworks.
Research, design and test system solutions for algorithms and protocols in small teams with experienced engineers, and learn how to make applications perform optimally over IP-based wireless networks.
Basic Requirements
Bachelors degree in Computer Science or Computer Engineering
EchoStar and its Affiliated Companies are committed to hiring and retaining a diverse workforce. We are an Equal Opportunity/Affirmative Action employer and will consider all qualified applicants for employment without regard to race, color, religion, gender, pregnancy, sex, sexual orientation, gender identity, national origin, age, genetic information, protected veteran status, disability, or any other basis protected by local, state, or federal law. U.S. Citizenship is required for certain positions. EEO is the law."
Entry Level Support Engineer,Tech-Keys,3.6 ★,,"– Brooklyn, NY","Entry Level Support Engineer

Business Function: Onsite Support

Reports to: Support Manager

Accountable to: Service Coordinator

Direct Reports:

We are looking for an entry level technician to assist a client with their day to day IT needs. The daily tasks range from break/fix to working on improving business process using technology.

This role requires exceptional communication and social skills to make the end user feel comfortable and at ease in stressful situations. The candidate must be able to work independently while using the team and other resources available to them to achieve successful outcomes.

About the Company:

Are you a motivated individual who loves technology? Do you thrive in a fast-paced environment? Love learning new technologies? Getting hands on experience? Have a great work ethic and people/communication skills? If the answer to the above is YES ! Then Tech-Keys is the place for you. Tech-Keys is a fast-growing fun company that is seeking energetic and motivated professionals to join the Team. We are a MSP (Managed Service Provider) with clients in more than 7 states and 72 cities. Tech-Keys, the tri state areas most recognized MSP is expanding again. We are looking for a few well-rounded individuals who have solid technical skills as well as great communication skills. The ideal candidate will have a positive attitude and the ability to work with minimal management in a team environment where every member is an important part of our success.

This role is a critical part of our client service delivery strategy. This is the opportunity to be part of one of the nations World Class MSPs. We are looking for leaders in the industry who are excited by the thought of being part of an innovative team while having fun at work and growing professionally.

We offer excellent pay and benefits along with training. If you think you have what it takes, then provide us with a brief summary of why you think that you could thrive in this type of environment along with your current resume.

Responsibilities:
Provide onsite and remote support to end-users
Provides work direction, problem resolution, and training to other technical support personnel
Respond to assigned tickets/tasks in accordance with SLA guidelines
Record, track, and document the problem-solving process, including all actions taken, relevant research articles, software/hardware information as well as the final resolution.
Apply diagnostic utilities and best practice methodology to aid in troubleshooting.
Update technical support documentation when required
Troubleshoot Windows Desktop, Server, Microsoft Office and Line of Business Applications
Utilize RMM and PSA platforms to maximum efficiency
React to service outages promptly with adherence to standard operating procedures
Self-triage and dispatch tickets when required
Take ownership of tasks and follow through to ensure complete resolution
Take a personal interest in and responsibility for the quality of work performed.
Perform hands-on fixes at the desktop and server level, including installing and upgrading software, implementing file backups, and configuring systems and applications.
Test fixes to ensure problem has been adequately resolved.
Perform post-resolution follow-ups to help requests.
Follow all company policies and best practices such as accurate time tracking.
Perform related duties consistent with the scope and intent of the position.
Provides direct technical support to customers on installations, usage, or maintenance of products to ensure that the system is functioning according to specifications.
Provides immediate customer assistance for emergency and URGENT fixes.
Creates temporary work-around for immediate customer issues where appropriate.
Escalates to the next tier in allotted timeframes, with concise description, actions, and traces required for escalation.
Follows customer issues through to completion to ensure resolution and customer satisfaction have been achieved.
Is available afterhours when deemed necessary.
Qualifications:
> 1 Year IT experience in a support and assistant function
2+ Years Customer Service experience
Fundamental understanding of TCP/IP
Ability to apply troubleshooting methodology
Working knowledge of Windows Desktop OS
Basic knowledge of AD, MS Exchange, and DNS
Basic Networking experience
Ability to pay close attention to details while performing technically detailed tasks
Self-motivated with the ability to work in a fast-paced environment
Strong interpersonal skills including phone manner, written communication, and client-care.
Measurements for Success:
Strong positive client feedback
Consistent billable utilization of 85%+
Obtains at least 1 IT Certification per year
Demonstrates ability to work independently and work issues through completion with minimal escalation
Meet resolution SLA times and Budget Hours when working on tickets
Minimal re-opened tickets after completion"
"Entry Level Software Engineer – Missoula, MT",Revature,3.8 ★,$42k-$70k(Glassdoor est.),"– Missoula, MT","Revature is a rapidly growing technology company that is focused on providing its Fortune 500 clients with the best software engineers in the country. Revature Software Engineers work with some of the top companies in the country, on projects that make a difference.

We are looking for several passionate and ambitious Software Engineers to design, develop and install software solutions. The successful candidate will be able to build and support enterprise level applications in compliance with coding standards and technical design.

What We Are Looking For:
BA/BS in Computer Science, IT, Engineering, Mathematics or related field
0-3 years experience
The passion and drive to expand your coding skills
Excellent problem solver
Solid understanding of Object Oriented Programming
Outstanding verbal and written communication skills to effectively collaborate with team
Exposure to one of the following: Java, Javascript, C++, CSS
Solid foundational knowledge of SQL
Must be authorized to work in the US on a permanent basis - ability to secure US government security clearance if needed
Ability to relocate anywhere in the US
Revature is not currently sponsoring work visas or transfers at this time.

What We Offer:
Competitive Salary
Relocation Assistance
Corporate Housing
Health, Vision and Dental Insurance
Paid Time Off
Enterprise level development training
Life Insurance
401K
Mentoring and on-going support throughout your entire Revature career
Experience with one of the world's most largest and most reputable companies in the US
Suitable candidates are encouraged to apply immediately

#Ind123
Quick Apply"
Software Engineer,Esterline Technologies Corp,2.9 ★,,"– Platteville, WI","Job Description

Job Summary

This position is responsible for a variety of entry level to intermediate engineering assignments. Employee understands and applies engineering concepts and understands basic development and verification concepts. Employee follows established policies and procedures to complete work assignments.

Primary Responsibilities
Strong knowledge of C/C++ or Ada
Good knowledge of a scripting language such as Python
Strong inter-personal and communication skills
Ability to work in a team environment
Ability to follow good software engineers processes
Desire to participate in process improvement
Desire to continually improve the quality and quantity of work
Provide customer support and assistance.
Support various amounts of overtime depending on project needs.
Travel as needed.
Plusses:
Experience on software systems developed to DO-178B/C Level C or higher
Solid understanding of software verification under DO-178B/C is a plus
Experience with the development and formal verification of avionics software systems is a plus
Ability to develop software requirements from system requirements is a plus
Experience with embedded real-time software development and verification is a plus
Ability to perform analysis of requirements, design, development, verification, and documentation of software applications is a plus
Knowledge of static analysis and structural coverage analysis tools is a plus
Experience with Model Based Development tools is a plus
Embedded Linux development experience is a plus
Knowledge of the SEI CMMI processes and procedures is a plus
Education/Previous Experience Requirements
Bachelor of Science in Software Engineering, Computer Science, or related field"
Software Engineer,"Micro Systems, Inc.",4.0 ★,$65k-$107k(Glassdoor est.),"– Fort Walton Beach, Florida","GENERAL JOB SUMMARY:

Perform detailed software development work in the areas of programming and testing of a software project. Apply knowledge and principles of software engineering and programming to product development and product support.

ESSENTIAL JOB FUNCTIONS:
Implement the design of a software component (module) via coding, testing, and integration
Perform detailed design of computer software components
Design and implement small software programs
Assist in writing requirements specifications, design, and test documents
Perform and assist hardware and software integration tasks
Consult with hardware engineers to evaluate interfaces between hardware and software and operational and performance requirements of overall system
Must be at assigned worksite during assigned hours 100% of time; less PTO, FML/STD/LTD
Other Job Functions
Maintain integrity of customer, military and company standards and requirements during development activities
Support design reviews, program reviews, and other presentations to the customer
Other duties may be assigned
SUPERVISORY RESPONSIBILITY:

None

Experience and Skills:

KNOWLEDGE, SKILLS AND ABILITIES REQUIRED:

Ability to maintain sensitive and confidential information as required by government standards

Ability to interact effectively with peers and supervisors

Ability to interact appropriately with the public when necessary

Ability to adhere to workplace rules

Ability to read, write and develop intelligible instructions, procedures and software development documentation

Ability to collaborate and work with a multi-functional team in a fast paced environment

Strong and pronounced problem solving and analytical skills

Knowledge of software engineering and programming principles and practices

Knowledge of DOD-STD software development requirements preferred

EDUCATION AND EXPERIENCE:

BS in Computer Science, Computer Engineering, Electrical Engineering, or related technical field

A minimum of 0 years of experience

Basic experience with MS Word, Excel, PowerPoint

Experience with C/C++

Experience with embedded systems preferred

Experience with Object Oriented Design/Object Oriented Programming preferred

Experience with the Unified Modeling Language (UML) preferred

WORK ENVIRONMENT / PHYSICAL REQUIREMENTS:

Office and production environment

Ability to stand and sit for long periods of time

Ability to perform repetitive motion (keyboarding, 10-key, phones)

Ability to lift up to 25 pounds

Ability to travel, foreign and/or domestic

THE ABOVE STATEMENTS ARE INTENDED TO DESCRIBE THE GENERAL NATURE AND LEVEL OF WORK BEING PERFORMED BY INDIVIDUALS ASSIGNED TO THIS CLASSIFICATION. THEY ARE NOT INTENDED TO BE CONSTRUED AS AN EXHAUSTIVE LIST OF ALL RESPONSIBILITIES, DUTIES AND SKILLS REQUIRED OF PERSONNEL SO CLASSIFIED.

A REVIEW OF THIS CLASSIFICATION HAS EXCLUDED THE MARGINAL FUNCTIONS OF THE CLASSIFICATION THAT ARE INCIDENTAL TO THE PERFORMANCE OF FUNDAMENTAL JOB JUTIES. ALL DUTIES AND RESPONSIBILITIES ARE ESSENTIAL JOB FUNCTIONS AND REQUIREMENTS AND ARE SUBJECT TO POSSIBLE MODIFICATION TO REASONABLY ACCOMMODATE INDIVIDUALS WITH DISABILITIES TO PERFORM THIS JOB PROFICIENTLY. THE REQUIREMENTS LISTED IN THIS DOCUMENT ARE THE MINIMUM LEVELS OF KNOWLEDGE, SKILLS OR ABILITIES

Additional Information: Job Level: Entry Level (less than 2 years)
Number of Openings: 1
Years of Experience: Any
Level of Education: BA/BS
Starting Date : ASAP

Job Type: Full-time

Experience:
Software Development: 1 year (Preferred)
Work authorization:
United States (Required)
Seasonal job:
NO"
Software Engineer,UES,4.0 ★,$61k-$102k(Glassdoor est.),"– Dayton, OH","Job Description
UES, Inc. is seeking an entry level full-time software engineer to join a small, multi-disciplined team working on research and development (R&D) projects within the Air Force Research Laboratory at Wright-Patterson AFB, OH. This position will provide hands-on access to state-of-the-art technologies including infrared sensors, lasers, space-based systems, and warfighter protection. This position requires excellent critical thinking, troubleshooting and communication skills. Candidate must be detail-oriented and able to flourish in a fast-paced, hands-on environment with minimal oversight.
The Software Engineer will provide software development, maintenance, and expertise in the support of laboratory and fielded test activities. Candidate will use C# and the .NET framework (or other languages as needed) to develop and maintain custom software applications involving GUI design, hardware/software interface, data acquisition, and database development. Candidate will be responsible for specifying and maintaining equipment for R&D computer systems and DAQ devices. Candidate must be able to properly document code and communicate low- and high-level software functionality to peers. Candidate may also be called upon for duties outside of software programming such as test support, systems design, etc. This position will require travel 2-6 weeks per year in support of external test events.

Requirements
• B.S. or higher in Software Engineering (other engineering disciplines will be considered based on relevant education, skills, and experience)
• Working knowledge of any or all of the following is a plus: C#, .NET, Matlab, Labview, database development, image processing, API utilization, DAQ devices, laboratory and measurement equipment, and electro-optical devices
• Due to security requirements, this position will require U.S. citizenship and the ability to secure and maintain a SECRET clearance

Additional Information
UES, Inc. is an innovative science and technology company providing customers with superior research and development expertise since its inception in 1973. Our long-term success is a direct result of a strong commitment to the success of our employees. We look forward to reviewing your application.

UES is firmly committed to Equal Employment Opportunity (EEO) and prohibits employment discrimination for employees and applicants based on age, race, color, pregnancy, gender, gender identity, sexual orientation, national origin, religion, marital status, citizenship, or because he or she is an individual with a disability, protected veteran or other status protected by federal, state and local laws."
Entry level Software Engineer,General Dynamics,3.1 ★,$57k-$95k(Glassdoor est.),"– Fairfax, VA","Basic Qualifications

Bachelor's degree in software engineering or a related technical field, or equivalent experience is required. Agile experience preferred.

KNOWLEDGE SKILLS AND ABILITIES:

The successful candidate will possess the following required skills.
At least one programming language (C, C++, Java, Go, etc.) and one scripting language (Perl, Python, etc.)
Ability to use git in a team environment
Working knowledge of the Linux command line
Software engineering concepts, principles, and theories
Software development process
Ability to grasp and apply new information quickly
Ability to handle ever increasing responsibility and assignments with growing complexity
Show initiative on assignments, and professionally executes projects with little direction
Good ability to be a team player who thrives in collaborative environments and revels in team success, meeting and exceeding personal and team commitments
Working knowledge of software tools supporting Integrated Development Environments (IDE), version control, defect reporting and scripting
CLEARANCE REQUIREMENTS:Candidates must be able to obtain a Department of Defense security clearance. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.

Responsibilities for this Position

General Dynamics Mission Systems has an immediate opening for an Entry level Software Engineer. This position provides an opportunity to further advance the cutting-edge technology that supports some of our nation’s core defense/intelligence services and systems. General Dynamics Mission Systems employees work closely with esteemed customers to develop solutions that allow them to carry out high-stakes national security missions.

REPRESENTATIVE DUTIES AND TASKS:
Assists and participates in the research, design, development and testing of software and tools, to include development of new work products or enhancing existing applications, systems or embedded products
Codes, tests, integrates and documents software solutions
Participates in internal review of software components and systems
Receives detailed instructions from immediate supervisor
Generally works within an identified work group
Collaborates with project leaders and other professionals within the Engineering department
Builds stable working relationships internally
Works on problems with defined scope, schedule and expectations
Follows standard practices and procedures in analyzing situations or data from which answers can be readily obtained
PREFERRED KNOWLEDGE SKILLS AND ABILITIES:

A preferred candidate will possess a working knowledge of at least one of the following skillsets. Familiarity may have been gained through work experience, school projects or personal hobbies.
Network protocols (TCP, DNS, ARP, DHCP, etc.)
Network analysis tools (Wireshark, etc.)
User Interface Development using GTK and/or Glade.
Compiling from source open source tools/libraries for use in a Linux environment
Writing code to use open source video processing tools such as ffmpeg
Utilizing or modifying open source projects such as DD-WRT or OpenWrt
PREFERRED DEGREE TYPES AND EXPERIENCE:

Master's degree preferred.

Company Overview

General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
Cleared Software Engineer - Entry Level,Entegra Systems,4.2 ★,$82k-$133k(Glassdoor est.),"– Hanover, MD","Entegra Systems is currently taking applications of college seniors and/or recent college graduates to join our software development team. The ideal candidate for this position would be a self-motivated individual who has an interest in Virtual Reality, software development, and data integration. Candidates must be able to demonstrate proficient knowledge of object-oriented programming (there will be a skills assesment as part of the interview process).

It is important that candidates have a great attitude and work ethic, show the ability to learn and implement new technologies while on the job, and work effectively as part of a team. Selected individual must be comfortable with travel (up to 50%) and with providing product demonstrations and briefings to various audiences.

Education: Working towards or having completed a Bachelor's Degree in Computer Science or Computer/Software Engineering

Individual will develop software on a Virtual Reality platform to solve real problems within the Intelligence Community and US Military. This is this fast-paced software engineering position as part of a team that provides technology development and integration on various DOD/IC platforms. Some of the technologies that our engineers will use and implement: message queues and DDS systems, network protocols, data modeling, data storage, software libraries, and REST endpoints. Individual will take part in the entire software system life cycle including customer requirement acquisition meetings, use case story boarding, system architecture design, development and implementation, creating and running test cases, and product deployment.

EXPERIENCE:
Required - Shall be currently enrolled in an accredited college or university, pursuing, or have completed a Bachelor’s degree in Computer Science, Software Engineering, Computer Engineering, or a directly related field.
Strongly preferred: GPA of 3.5 or higher.
Interns: Shall be at least in sophomore year (junior/senior preferred).
Required- Shall have a proficient knowledge of and experience using object-oriented programming languages including Java/C++.
Required- MUST BE A US CITIZEN, with the desire and ability to obtain and maintain a security clearance.
Required- Shall have the ability to work in Hanover, MD with the willingness to travel for business
Required- Shall have experience setting up programming configurations, building software systems, testing, and debugging.
Required- Shall have concrete project-based experience implementing software solutions.
Required- Shall understand basic software system architecting including the client-server model.
Desired- Experience working with NoSQL databases.
Desired- Familiarity of the following: message queues, DDS, C#, MongoDB, Elasticsearch, Unity3D, json/XML.

Entegra Systems designs, develops and deploys advanced technology and performs critical analytical roles to support our nation’s most important intelligence missions. Whether as a valued partner to other leading contractors, or directly for federal customers, Entegra brings innovative thinking, top-tier talent, and a positive attitude to every aspect of every project. Ethics and integrity are at the heart of our name, our brand, our people, our product, our way of doing business. Ethics and integrity are our core values that guide everything we do.

The work is challenging. The team is top-notch. The benefits are almost too good to be true.

There’s a reason Entegra is such a terrific place to work. Our founders looked at their own experiences as employees, and consciously decided to create a workplace that represented the “best of the best” of where they’d worked before. And make it even better.

Competitive pay is a given, though at Entegra, you do get paid for every hour you work. Our benefits have become something of a legend in our community. They’re that good. Because our people are our most important investment. Everybody gets time and budget for training. And we always work with our people to make sure their careers are on trajectories that work for them and us.

We’re not a company that’s just about filling seats. We’re about filling expectations — for our clients, our staff, our company. You’ll also find here a diverse, collegial atmosphere marked by mutual respect. Best of all, you’ll do important work with talented people. And you’ll make a difference for your country."
Entry Level Software Engineer,General Dynamics,3.1 ★,$58k-$96k(Glassdoor est.),– USA--MA-Dedham,"Basic Qualifications

Bachelor's degree in software engineering or a related technical field, or equivalent experience is required. Agile experience preferred.

Candidates must be able to obtain a Secret Security Clearance. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.

Responsibilities for this Position

General Dynamics Mission Systems has an immediate opening for an Entry Level Software Engineer. This position provides an opportunity to further advance the cutting-edge technology that supports some of our nation’s core defense/intelligence services and systems. General Dynamics Mission Systems employees work closely with esteemed customers to develop solutions that allow them to carry out high-stakes national security missions.

REPRESENTATIVE DUTIES AND TASKS:
Assists and participates in the research, design, development and testing of software and tools, to include development of new work products or enhancing existing applications, systems or embedded products
Codes, tests, integrates and documents software solutions
Participates in internal review of software components and systems
Receives detailed instructions from immediate supervisor
Generally works within an identified work group
Collaborates with project leaders and other professionals within the Engineering department
Builds stable working relationships internally
Works on problems with defined scope, schedule and expectations
Follows standard practices and procedures in analyzing situations or data from which answers can be readily obtained
Travel may be required
Security clearance may be required
KNOWLEDGE SKILLS AND ABILITIES:
Working knowledge of software engineering concepts, principles, and theories
Working knowledge of the software development process
Good ability to grasp and apply new information quickly
Good ability to handle ever increasing responsibility and assignments with growing complexity
Shows initiative on assignments, and professionally executes projects with little direction
Good ability to be a team player who thrives in collaborative environments and revels in team success, meeting and exceeding personal and team commitments
Working knowledge of software tools supporting Integrated Development Environments (IDE), version control, defect reporting and scripting
Ability to be creative, innovative and responsible, and able to master good decision-making skills
Learns to use professional concepts
Ability to learn and apply company policies and procedures to resolve routine issues
Working knowledge of Microsoft Office applications
Good written and verbal communications skills
Good ability to recognize and clearly report relevant information
Good ability to use the appropriate standards, processes, procedures, and tools throughout the software development life cycle to support the generation of technical engineering products
Company Overview

General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
"Entry Level Software Engineer – Provo, UT",Revature,3.8 ★,$42k-$70k(Glassdoor est.),"– Provo, UT","Revature is a rapidly growing technology company that is focused on providing its Fortune 500 clients with the best software engineers in the country. Revature Software Engineers work with some of the top companies in the country, on projects that make a difference.

We are looking for several passionate and ambitious Software Engineers to design, develop and install software solutions. The successful candidate will be able to build and support enterprise level applications in compliance with coding standards and technical design.

What We Are Looking For:
BA/BS in Computer Science, IT, Engineering, Mathematics or related field
0-3 years experience
The passion and drive to expand your coding skills
Excellent problem solver
Solid understanding of Object Oriented Programming
Outstanding verbal and written communication skills to effectively collaborate with team
Exposure to one of the following: Java, Javascript, C++, CSS
Solid foundational knowledge of SQL
Must be authorized to work in the US on a permanent basis - ability to secure US government security clearance if needed
Ability to relocate anywhere in the US
Revature is not currently sponsoring work visas or transfers at this time.

What We Offer:
Competitive Salary
Relocation Assistance
Corporate Housing
Health, Vision and Dental Insurance
Paid Time Off
Enterprise level development training
Life Insurance
401K
Mentoring and on-going support throughout your entire Revature career
Experience with one of the world's most largest and most reputable companies in the US
Suitable candidates are encouraged to apply immediately

#Ind123
Quick Apply"
Software Engineer - Application Development,Aerotech,4.1 ★,$68k-$95k(Glassdoor est.),"– Pittsburgh, PA","Software Engineer - Application Development
Location: Pittsburgh, PA
Type: Full TimeMin. Experience: Entry Level
+ View details
Aerotech is currently hiring a Software Engineer - Application Development to work at our facility in Pittsburgh, PA in the RIDC Park, or remotely from any location in the United States.

Do you enjoy solving technical problems in an environment that allows independence? Do you consider yourself to have a strong commitment to achieving high quality results? If so, then this may be a great opportunity for you. A successful Software Engineer at Aerotech must take a self-disciplined approach to achieving accurate, detailed work. We are looking for a valued expert to deliver high quality, accurate results, while efficiently maintaining and enhancing existing organizational systems and standards. If this sounds like you then please apply today!

Since our founding in 1970, Aerotech has been dedicated to designing and manufacturing the most innovative and sought after motion control products for industrial and research customers around the world. Our motion products are used to develop, test, and manufacture high-technology products including smartphones, lightning-fast computer processors, high-end electronics, and breakthrough medical devices, as well as in the exciting fields of scientific research and development. Top-level management welcomes and encourages opinions and ideas from all employees. We value hard work, dedication, and imagination and we’ve never laid-off an employee. Aerotech products are used to realize technology that makes lives better and leads us into the future. That's what makes us successful!

Position Summary:
Designs and implements software applications, libraries, and database queries that improve business/manufacturing efficiency, management decision making, and other strategic objectives. May work remotely from any location in the United States.
Essential Functions:
Designs and implements custom integrations with enterprise software systems (including Epicor ERP, Google G-Suite, and JIRA)
Designs, implements, and maintains console, web, and desktop applications utilizing Microsoft .NET Framework technologies
Writes relational database queries and stored procedures for use by online user applications and business reports (utilizing SQL and/or SSRS)
Maintains and utilizes knowledge of relational database fundamentals, Microsoft Visual Studio, source control, HTML, web applications/services, object-oriented programming concepts, and UI design basics
Minimum Qualifications:
Bachelor of Science (B.S.) or Associate degree in Computer Engineering, Software Engineering, Computer Science, Information Science Technology or similar major/minor from an accredited college or university, required
Zero to five years of experience
Equivalent combination of education and experience may be considered
Preference will be given to candidates with prior experience using ERP software and related reporting technologies
Preference will be given to candidates with previous C#, SQL, and SSRS programming experience
Must be authorized to work in the US without employer sponsorship. Aerotech does not provide US work authorization sponsorship for this position. OPT and CPT visa holders are not eligible for employment if they will need work authorization sponsorship at any time in the future.

Share Job
Hide details"
